# METADATA
Omega_LO_opt_Eq58_MHz,2.957564
Omega_LO_operating_MHz,4.230000
linear_range_lower_MHz,1.034403
linear_range_upper_MHz,7.362704
linear_fit_slope_W_per_MHz,-1.053982e-06
linear_fit_intercept_W,4.014310e-05
linear_fit_R2,0.998178
linear_fit_resid_rms_W,8.317237e-08
n_qutip_solves,163

"# FIG.5(a): Omega_total_MHz, Pout_uW, linear_fit_Pout_uW, in_linear_range"
Omega_total_MHz,Pout_uW,linear_fit_Pout_uW,in_linear_range
4.706177e-06,5.0,5.597163,34.159558,True
4.707844e-06,5.0,5.602872,34.153644,True
4.709511e-06,5.0,5.608578,34.147736,True
4.711178e-06,5.0,5.614281,34.141836,True
4.712845e-06,5.0,5.619980,34.135944,True
4.714512e-06,5.0,5.625677,34.130058,True
4.716179e-06,5.0,5.631369,34.124180,True
4.717846e-06,5.0,5.637059,34.118309,True
4.719513e-06,5.0,5.642745,34.112445,True
4.721180e-06,5.0,5.648428,34.106589,True
4.722847e-06,5.0,5.654107,34.100740,True
4.724514e-06,5.0,5.659784,34.094898,True
4.726182e-06,5.0,5.665457,34.089064,True
4.727849e-06,5.0,5.671126,34.083237,True
4.729516e-06,5.0,5.676792,34.077417,True
4.731183e-06,5.0,5.682455,34.071605,True
4.732850e-06,5.0,5.688115,34.065800,True
4.734517e-06,5.0,5.693771,34.060002,True
4.736184e-06,5.0,5.699424,34.054212,True
4.737851e-06,5.0,5.705074,34.048429,True
4.739518e-06,5.0,5.710720,34.042653,True
4.741185e-06,5.0,5.716363,34.036884,True
4.742852e-06,5.0,5.722002,34.031123,True
4.744519e-06,5.0,5.727638,34.025370,True
4.746187e-06,5.0,5.733271,34.019623,True
4.747854e-06,5.0,5.738900,34.013884,True
4.749521e-06,5.0,5.744526,34.008152,True
4.751188e-06,5.0,5.750149,34.002428,True
4.752855e-06,5.0,5.755768,33.996711,True
4.754522e-06,5.0,5.761384,33.991001,True
4.756189e-06,5.0,5.766996,33.985299,True
4.757856e-06,5.0,5.772605,33.979604,True
4.759523e-06,5.0,5.778211,33.973916,True
4.761190e-06,5.0,5.783813,33.968236,True
4.762857e-06,5.0,5.789412,33.962563,True
4.764524e-06,5.0,5.795008,33.956897,True
4.766192e-06,5.0,5.800600,33.951239,True
4.767859e-06,5.0,5.806188,33.945588,True
4.769526e-06,5.0,5.811773,33.939945,True
4.771193e-06,5.0,5.817355,33.934308,True
4.772860e-06,5.0,5.822933,33.928680,True
4.774527e-06,5.0,5.828508,33.923058,True
4.776194e-06,5.0,5.834080,33.917444,True
4.777861e-06,5.0,5.839648,33.911837,True
4.779528e-06,5.0,5.845212,33.906238,True
4.781195e-06,5.0,5.850773,33.900646,True
4.782862e-06,5.0,5.856331,33.895061,True
4.784529e-06,5.0,5.861885,33.889484,True
4.786197e-06,5.0,5.867436,33.883914,True
4.787864e-06,5.0,5.872983,33.878351,True
4.789531e-06,5.0,5.878527,33.872796,True
4.791198e-06,5.0,5.884067,33.867248,True
4.792865e-06,5.0,5.889604,33.861707,True
4.794532e-06,5.0,5.895137,33.856174,True
4.796199e-06,5.0,5.900667,33.850648,True
4.797866e-06,5.0,5.906194,33.845129,True
4.799533e-06,5.0,5.911716,33.839618,True
4.801200e-06,5.0,5.917236,33.834115,True
4.802867e-06,5.0,5.922752,33.828618,True
4.804534e-06,5.0,5.928264,33.823129,True
4.806202e-06,5.0,5.933773,33.817647,True
4.807869e-06,5.0,5.939278,33.812173,True
4.809536e-06,5.0,5.944780,33.806706,True
4.811203e-06,5.0,5.950278,33.801246,True
4.812870e-06,5.0,5.955773,33.795794,True
4.814537e-06,5.0,5.961264,33.790349,True
4.816204e-06,5.0,5.966752,33.784911,True
4.817871e-06,5.0,5.972236,33.779481,True
4.819538e-06,5.0,5.977717,33.774058,True
4.821205e-06,5.0,5.983194,33.768643,True
4.822872e-06,5.0,5.988668,33.763234,True
4.824539e-06,5.0,5.994138,33.757834,True
4.826207e-06,5.0,5.999604,33.752440,True
4.827874e-06,5.0,6.005067,33.747054,True
4.829541e-06,5.0,6.010526,33.741675,True
4.831208e-06,5.0,6.015982,33.736304,True
4.832875e-06,5.0,6.021434,33.730939,True
4.834542e-06,5.0,6.026883,33.725583,True
4.836209e-06,5.0,6.032328,33.720233,True
4.837876e-06,5.0,6.037769,33.714891,True
4.839543e-06,5.0,6.043207,33.709556,True
4.841210e-06,5.0,6.048642,33.704229,True
4.842877e-06,5.0,6.054072,33.698909,True
4.844544e-06,5.0,6.059499,33.693596,True
4.846212e-06,5.0,6.064923,33.688290,True
4.847879e-06,5.0,6.070343,33.682992,True
4.849546e-06,5.0,6.075759,33.677701,True
4.851213e-06,5.0,6.081172,33.672418,True
4.852880e-06,5.0,6.086581,33.667142,True
4.854547e-06,5.0,6.091986,33.661873,True
4.856214e-06,5.0,6.097388,33.656611,True
4.857881e-06,5.0,6.102786,33.651357,True
4.859548e-06,5.0,6.108181,33.646110,True
4.861215e-06,5.0,6.113572,33.640871,True
4.862882e-06,5.0,6.118959,33.635638,True
4.864549e-06,5.0,6.124343,33.630414,True
4.866217e-06,5.0,6.129723,33.625196,True
4.867884e-06,5.0,6.135099,33.619986,True
4.869551e-06,5.0,6.140472,33.614783,True
4.871218e-06,5.0,6.145841,33.609587,True
4.872885e-06,5.0,6.151206,33.604398,True
4.874552e-06,5.0,6.156568,33.599217,True
4.876219e-06,5.0,6.161926,33.594043,True
4.877886e-06,5.0,6.167281,33.588877,True
4.879553e-06,5.0,6.172631,33.583718,True
4.881220e-06,5.0,6.177978,33.578566,True
4.882887e-06,5.0,6.183322,33.573421,True
4.884554e-06,5.0,6.188661,33.568284,True
4.886222e-06,5.0,6.193997,33.563153,True
4.887889e-06,5.0,6.199330,33.558031,True
4.889556e-06,5.0,6.204658,33.552915,True
4.891223e-06,5.0,6.209983,33.547807,True
4.892890e-06,5.0,6.215305,33.542706,True
4.894557e-06,5.0,6.220622,33.537612,True
4.896224e-06,5.0,6.225936,33.532525,True
4.897891e-06,5.0,6.231246,33.527446,True
4.899558e-06,5.0,6.236552,33.522374,True
4.901225e-06,5.0,6.241855,33.517310,True
4.902892e-06,5.0,6.247154,33.512252,True
4.904559e-06,5.0,6.252449,33.507202,True
4.906227e-06,5.0,6.257741,33.502159,True
4.907894e-06,5.0,6.263028,33.497123,True
4.909561e-06,5.0,6.268312,33.492095,True
4.911228e-06,5.0,6.273593,33.487073,True
4.912895e-06,5.0,6.278869,33.482059,True
4.914562e-06,5.0,6.284142,33.477053,True
4.916229e-06,5.0,6.289411,33.472053,True
4.917896e-06,5.0,6.294676,33.467061,True
4.919563e-06,5.0,6.299938,33.462076,True
4.921230e-06,5.0,6.305195,33.457098,True
4.922897e-06,5.0,6.310449,33.452127,True
4.924564e-06,5.0,6.315699,33.447164,True
4.926232e-06,5.0,6.320946,33.442208,True
4.927899e-06,5.0,6.326188,33.437259,True
4.929566e-06,5.0,6.331427,33.432317,True
4.931233e-06,5.0,6.336662,33.427382,True
4.932900e-06,5.0,6.341894,33.422455,True
4.934567e-06,5.0,6.347121,33.417534,True
4.936234e-06,5.0,6.352345,33.412621,True
4.937901e-06,5.0,6.357565,33.407716,True
4.939568e-06,5.0,6.362781,33.402817,True
4.941235e-06,5.0,6.367993,33.397925,True
4.942902e-06,5.0,6.373202,33.393041,True
4.944569e-06,5.0,6.378406,33.388164,True
4.946237e-06,5.0,6.383607,33.383294,True
4.947904e-06,5.0,6.388804,33.378431,True
4.949571e-06,5.0,6.393997,33.373575,True
4.951238e-06,5.0,6.399187,33.368727,True
4.952905e-06,5.0,6.404372,33.363886,True
4.954572e-06,5.0,6.409554,33.359051,True
4.956239e-06,5.0,6.414732,33.354224,True
4.957906e-06,5.0,6.419906,33.349404,True
4.959573e-06,5.0,6.425076,33.344592,True
4.961240e-06,5.0,6.430242,33.339786,True
4.962907e-06,5.0,6.435405,33.334987,True
4.964574e-06,5.0,6.440564,33.330196,True
4.966242e-06,5.0,6.445718,33.325412,True
4.967909e-06,5.0,6.450869,33.320635,True
4.969576e-06,5.0,6.456016,33.315865,True
4.971243e-06,5.0,6.461160,33.311102,True
4.972910e-06,5.0,6.466299,33.306346,True
4.974577e-06,5.0,6.471434,33.301597,True
4.976244e-06,5.0,6.476566,33.296856,True
4.977911e-06,5.0,6.481694,33.292121,True
4.979578e-06,5.0,6.486817,33.287394,True
4.981245e-06,5.0,6.491937,33.282673,True
4.982912e-06,5.0,6.497053,33.277960,True
4.984579e-06,5.0,6.502165,33.273254,True
4.986247e-06,5.0,6.507274,33.268555,True
4.987914e-06,5.0,6.512378,33.263863,True
4.989581e-06,5.0,6.517478,33.259178,True
4.991248e-06,5.0,6.522575,33.254500,True
4.992915e-06,5.0,6.527667,33.249829,True
4.994582e-06,5.0,6.532756,33.245165,True
4.996249e-06,5.0,6.537841,33.240508,True
4.997916e-06,5.0,6.542922,33.235858,True
4.999583e-06,5.0,6.547999,33.231216,True
5.001250e-06,5.0,6.553071,33.226580,True
5.002917e-06,5.0,6.558141,33.221951,True
5.004584e-06,5.0,6.563206,33.217330,True
5.006252e-06,5.0,6.568267,33.212715,True
5.007919e-06,5.0,6.573324,33.208107,True
5.009586e-06,5.0,6.578377,33.203507,True
5.011253e-06,5.0,6.583427,33.198913,True
5.012920e-06,5.0,6.588472,33.194327,True
5.014587e-06,5.0,6.593513,33.189747,True
5.016254e-06,5.0,6.598551,33.185175,True
5.017921e-06,5.0,6.603584,33.180609,True
5.019588e-06,5.0,6.608614,33.176050,True
5.021255e-06,5.0,6.613639,33.171499,True
5.022922e-06,5.0,6.618661,33.166954,True
5.024589e-06,5.0,6.623678,33.162416,True
5.026257e-06,5.0,6.628692,33.157886,True
5.027924e-06,5.0,6.633702,33.153362,True
5.029591e-06,5.0,6.638707,33.148845,True
5.031258e-06,5.0,6.643709,33.144335,True
5.032925e-06,5.0,6.648707,33.139832,True
5.034592e-06,5.0,6.653700,33.135336,True
5.036259e-06,5.0,6.658690,33.130847,True
5.037926e-06,5.0,6.663676,33.126365,True
5.039593e-06,5.0,6.668657,33.121890,True
5.041260e-06,5.0,6.673635,33.117421,True
5.042927e-06,5.0,6.678609,33.112960,True
5.044594e-06,5.0,6.683578,33.108506,True
5.046262e-06,5.0,6.688544,33.104058,True
5.047929e-06,5.0,6.693505,33.099617,True
5.049596e-06,5.0,6.698463,33.095184,True
5.051263e-06,5.0,6.703416,33.090757,True
5.052930e-06,5.0,6.708366,33.086337,True
5.054597e-06,5.0,6.713311,33.081924,True
5.056264e-06,5.0,6.718253,33.077517,True
5.057931e-06,5.0,6.723190,33.073118,True
5.059598e-06,5.0,6.728123,33.068725,True
5.061265e-06,5.0,6.733052,33.064340,True
5.062932e-06,5.0,6.737978,33.059961,True
5.064599e-06,5.0,6.742899,33.055589,True
5.066267e-06,5.0,6.747816,33.051224,True
5.067934e-06,5.0,6.752729,33.046866,True
5.069601e-06,5.0,6.757638,33.042514,True
5.071268e-06,5.0,6.762543,33.038169,True
5.072935e-06,5.0,6.767444,33.033832,True
5.074602e-06,5.0,6.772340,33.029501,True
5.076269e-06,5.0,6.777233,33.025176,True
5.077936e-06,5.0,6.782122,33.020859,True
5.079603e-06,5.0,6.787006,33.016549,True
5.081270e-06,5.0,6.791886,33.012245,True
5.082937e-06,5.0,6.796763,33.007948,True
5.084604e-06,5.0,6.801635,33.003658,True
5.086272e-06,5.0,6.806503,32.999374,True
5.087939e-06,5.0,6.811367,32.995098,True
5.089606e-06,5.0,6.816227,32.990828,True
5.091273e-06,5.0,6.821083,32.986565,True
5.092940e-06,5.0,6.825934,32.982308,True
5.094607e-06,5.0,6.830782,32.978059,True
5.096274e-06,5.0,6.835625,32.973816,True
5.097941e-06,5.0,6.840465,32.969580,True
5.099608e-06,5.0,6.845300,32.965350,True
5.101275e-06,5.0,6.850131,32.961128,True
5.102942e-06,5.0,6.854958,32.956912,True
5.104609e-06,5.0,6.859781,32.952702,True
5.106277e-06,5.0,6.864600,32.948500,True
5.107944e-06,5.0,6.869414,32.944304,True
5.109611e-06,5.0,6.874224,32.940115,True
5.111278e-06,5.0,6.879031,32.935933,True
5.112945e-06,5.0,6.883833,32.931757,True
5.114612e-06,5.0,6.888631,32.927588,True
5.116279e-06,5.0,6.893425,32.923426,True
5.117946e-06,5.0,6.898214,32.919270,True
5.119613e-06,5.0,6.903000,32.915121,True
5.121280e-06,5.0,6.907781,32.910979,True
5.122947e-06,5.0,6.912558,32.906843,True
5.124614e-06,5.0,6.917331,32.902714,True
5.126282e-06,5.0,6.922100,32.898592,True
5.127949e-06,5.0,6.926864,32.894476,True
5.129616e-06,5.0,6.931625,32.890367,True
5.131283e-06,5.0,6.936381,32.886265,True
5.132950e-06,5.0,6.941133,32.882169,True
5.134617e-06,5.0,6.945881,32.878080,True
5.136284e-06,5.0,6.950625,32.873997,True
5.137951e-06,5.0,6.955364,32.869921,True
5.139618e-06,5.0,6.960099,32.865852,True
5.141285e-06,5.0,6.964831,32.861789,True
5.142952e-06,5.0,6.969557,32.857733,True
5.144619e-06,5.0,6.974280,32.853683,True
5.146287e-06,5.0,6.978999,32.849640,True
5.147954e-06,5.0,6.983713,32.845603,True
5.149621e-06,5.0,6.988423,32.841574,True
5.151288e-06,5.0,6.993129,32.837550,True
5.152955e-06,5.0,6.997830,32.833533,True
5.154622e-06,5.0,7.002527,32.829523,True
5.156289e-06,5.0,7.007221,32.825520,True
5.157956e-06,5.0,7.011909,32.821522,True
5.159623e-06,5.0,7.016594,32.817532,True
5.161290e-06,5.0,7.021274,32.813548,True
5.162957e-06,5.0,7.025951,32.809570,True
5.164624e-06,5.0,7.030623,32.805599,True
5.166292e-06,5.0,7.035290,32.801635,True
5.167959e-06,5.0,7.039954,32.797677,True
5.169626e-06,5.0,7.044613,32.793725,True
5.171293e-06,5.0,7.049268,32.789780,True
5.172960e-06,5.0,7.053918,32.785841,True
5.174627e-06,5.0,7.058565,32.781909,True
5.176294e-06,5.0,7.063207,32.777984,True
5.177961e-06,5.0,7.067845,32.774065,True
5.179628e-06,5.0,7.072478,32.770152,True
5.181295e-06,5.0,7.077107,32.766246,True
5.182962e-06,5.0,7.081732,32.762346,True
5.184629e-06,5.0,7.086353,32.758453,True
5.186297e-06,5.0,7.090969,32.754566,True
5.187964e-06,5.0,7.095582,32.750685,True
5.189631e-06,5.0,7.100189,32.746811,True
5.191298e-06,5.0,7.104793,32.742944,True
5.192965e-06,5.0,7.109392,32.739083,True
5.194632e-06,5.0,7.113987,32.735228,True
5.196299e-06,5.0,7.118578,32.731379,True
5.197966e-06,5.0,7.123164,32.727537,True
5.199633e-06,5.0,7.127746,32.723702,True
5.201300e-06,5.0,7.132324,32.719873,True
5.202967e-06,5.0,7.136897,32.716050,True
5.204634e-06,5.0,7.141466,32.712233,True
5.206302e-06,5.0,7.146031,32.708423,True
5.207969e-06,5.0,7.150592,32.704620,True
5.209636e-06,5.0,7.155148,32.700822,True
5.211303e-06,5.0,7.159700,32.697031,True
5.212970e-06,5.0,7.164247,32.693247,True
5.214637e-06,5.0,7.168790,32.689468,True
5.216304e-06,5.0,7.173329,32.685696,True
5.217971e-06,5.0,7.177863,32.681931,True
5.219638e-06,5.0,7.182393,32.678171,True
5.221305e-06,5.0,7.186919,32.674418,True
5.222972e-06,5.0,7.191440,32.670671,True
5.224639e-06,5.0,7.195958,32.666931,True
5.226307e-06,5.0,7.200470,32.663197,True
5.227974e-06,5.0,7.204978,32.659469,True
5.229641e-06,5.0,7.209482,32.655747,True
5.231308e-06,5.0,7.213982,32.652032,True
5.232975e-06,5.0,7.218477,32.648323,True
5.234642e-06,5.0,7.222968,32.644620,True
5.236309e-06,5.0,7.227455,32.640924,True
5.237976e-06,5.0,7.231937,32.637234,True
5.239643e-06,5.0,7.236414,32.633550,True
5.241310e-06,5.0,7.240888,32.629872,True
5.242977e-06,5.0,7.245357,32.626200,True
5.244644e-06,5.0,7.249821,32.622535,True
5.246312e-06,5.0,7.254281,32.618876,True
5.247979e-06,5.0,7.258737,32.615223,True
5.249646e-06,5.0,7.263188,32.611577,True
5.251313e-06,5.0,7.267635,32.607936,True
5.252980e-06,5.0,7.272078,32.604302,True
5.254647e-06,5.0,7.276516,32.600674,True
5.256314e-06,5.0,7.280950,32.597052,True
5.257981e-06,5.0,7.285379,32.593436,True
5.259648e-06,5.0,7.289804,32.589827,True
5.261315e-06,5.0,7.294224,32.586224,True
5.262982e-06,5.0,7.298641,32.582627,True
5.264649e-06,5.0,7.303052,32.579036,True
5.266317e-06,5.0,7.307459,32.575451,True
5.267984e-06,5.0,7.311862,32.571872,True
5.269651e-06,5.0,7.316261,32.568299,True
5.271318e-06,5.0,7.320654,32.564733,True
5.272985e-06,5.0,7.325044,32.561173,True
5.274652e-06,5.0,7.329429,32.557618,True
5.276319e-06,5.0,7.333810,32.554070,True
5.277986e-06,5.0,7.338186,32.550528,True
5.279653e-06,5.0,7.342557,32.546993,True
5.281320e-06,5.0,7.346925,32.543463,True
5.282987e-06,5.0,7.351287,32.539939,True
5.284654e-06,5.0,7.355646,32.536422,True
5.286322e-06,5.0,7.360000,32.532910,True
5.287989e-06,5.0,7.364349,32.529405,False
5.289656e-06,5.0,7.368694,32.525905,False
5.291323e-06,5.0,7.373034,32.522412,False
5.292990e-06,5.0,7.377370,32.518925,False
5.294657e-06,5.0,7.381702,32.515443,False
5.296324e-06,5.0,7.386029,32.511968,False
5.297991e-06,5.0,7.390352,32.508499,False
5.299658e-06,5.0,7.394670,32.505036,False
5.301325e-06,5.0,7.398983,32.501579,False
5.302992e-06,5.0,7.403292,32.498128,False
5.304659e-06,5.0,7.407597,32.494683,False
5.306327e-06,5.0,7.411897,32.491244,False
5.307994e-06,5.0,7.416193,32.487811,False
5.309661e-06,5.0,7.420484,32.484383,False
5.311328e-06,5.0,7.424770,32.480962,False
5.312995e-06,5.0,7.429053,32.477547,False
5.314662e-06,5.0,7.433330,32.474138,False
5.316329e-06,5.0,7.437603,32.470735,False
5.317996e-06,5.0,7.441872,32.467338,False
5.319663e-06,5.0,7.446136,32.463947,False
5.321330e-06,5.0,7.450395,32.460561,False
5.322997e-06,5.0,7.454650,32.457182,False
5.324664e-06,5.0,7.458901,32.453808,False
5.326332e-06,5.0,7.463147,32.450441,False
5.327999e-06,5.0,7.467388,32.447079,False
5.329666e-06,5.0,7.471625,32.443724,False
5.331333e-06,5.0,7.475858,32.440374,False
5.333000e-06,5.0,7.480085,32.437030,False
5.334667e-06,5.0,7.484309,32.433692,False
5.336334e-06,5.0,7.488527,32.430360,False
5.338001e-06,5.0,7.492742,32.427034,False
5.339668e-06,5.0,7.496951,32.423714,False
5.341335e-06,5.0,7.501156,32.420400,False
5.343002e-06,5.0,7.505357,32.417091,False
5.344670e-06,5.0,7.509553,32.413788,False
5.346337e-06,5.0,7.513744,32.410492,False
5.348004e-06,5.0,7.517931,32.407201,False
5.349671e-06,5.0,7.522113,32.403916,False
5.351338e-06,5.0,7.526291,32.400636,False
5.353005e-06,5.0,7.530464,32.397363,False
5.354672e-06,5.0,7.534633,32.394095,False
5.356339e-06,5.0,7.538797,32.390834,False
5.358006e-06,5.0,7.542956,32.387578,False
5.359673e-06,5.0,7.547111,32.384328,False
5.361340e-06,5.0,7.551261,32.381083,False
5.363007e-06,5.0,7.555407,32.377845,False
5.364675e-06,5.0,7.559548,32.374612,False
5.366342e-06,5.0,7.563684,32.371385,False
5.368009e-06,5.0,7.567816,32.368164,False
5.369676e-06,5.0,7.571943,32.364949,False
5.371343e-06,5.0,7.576066,32.361739,False
5.373010e-06,5.0,7.580184,32.358535,False
5.374677e-06,5.0,7.584298,32.355337,False
5.376344e-06,5.0,7.588406,32.352145,False
5.378011e-06,5.0,7.592511,32.348958,False
5.379678e-06,5.0,7.596610,32.345777,False
5.381345e-06,5.0,7.600705,32.342602,False
5.383012e-06,5.0,7.604796,32.339433,False
5.384680e-06,5.0,7.608881,32.336269,False
5.386347e-06,5.0,7.612963,32.333111,False
5.388014e-06,5.0,7.617039,32.329959,False
5.389681e-06,5.0,7.621111,32.326812,False
5.391348e-06,5.0,7.625178,32.323671,False
5.393015e-06,5.0,7.629241,32.320536,False
5.394682e-06,5.0,7.633299,32.317406,False
5.396349e-06,5.0,7.637352,32.314283,False
5.398016e-06,5.0,7.641401,32.311164,False
5.399683e-06,5.0,7.645445,32.308052,False
5.401350e-06,5.0,7.649484,32.304945,False
5.403017e-06,5.0,7.653519,32.301844,False
5.404685e-06,5.0,7.657549,32.298749,False
5.406352e-06,5.0,7.661575,32.295659,False
5.408019e-06,5.0,7.665595,32.292574,False
5.409686e-06,5.0,7.669611,32.289496,False
5.411353e-06,5.0,7.673623,32.286423,False
5.413020e-06,5.0,7.677630,32.283355,False
5.414687e-06,5.0,7.681632,32.280294,False
5.416354e-06,5.0,7.685629,32.277238,False
5.418021e-06,5.0,7.689622,32.274187,False
5.419688e-06,5.0,7.693610,32.271142,False
5.421355e-06,5.0,7.697593,32.268103,False
5.423022e-06,5.0,7.701572,32.265069,False
5.424690e-06,5.0,7.705546,32.262041,False
5.426357e-06,5.0,7.709516,32.259018,False
5.428024e-06,5.0,7.713480,32.256001,False
5.429691e-06,5.0,7.717440,32.252989,False
5.431358e-06,5.0,7.721395,32.249984,False
5.433025e-06,5.0,7.725346,32.246983,False
5.434692e-06,5.0,7.729292,32.243988,False
5.436359e-06,5.0,7.733233,32.240999,False
5.438026e-06,5.0,7.737170,32.238015,False
5.439693e-06,5.0,7.741101,32.235037,False
5.441360e-06,5.0,7.745028,32.232064,False
5.443027e-06,5.0,7.748951,32.229097,False
5.444695e-06,5.0,7.752868,32.226135,False
5.446362e-06,5.0,7.756781,32.223179,False
5.448029e-06,5.0,7.760689,32.220228,False
5.449696e-06,5.0,7.764593,32.217283,False
5.451363e-06,5.0,7.768492,32.214343,False
5.453030e-06,5.0,7.772386,32.211409,False
5.454697e-06,5.0,7.776275,32.208480,False
5.456364e-06,5.0,7.780159,32.205557,False
5.458031e-06,5.0,7.784039,32.202639,False
5.459698e-06,5.0,7.787914,32.199726,False
5.461365e-06,5.0,7.791785,32.196819,False
5.463032e-06,5.0,7.795650,32.193918,False
5.464700e-06,5.0,7.799511,32.191022,False
5.466367e-06,5.0,7.803367,32.188131,False
5.468034e-06,5.0,7.807218,32.185246,False
5.469701e-06,5.0,7.811065,32.182366,False
5.471368e-06,5.0,7.814907,32.179492,False
5.473035e-06,5.0,7.818744,32.176623,False
5.474702e-06,5.0,7.822576,32.173759,False
5.476369e-06,5.0,7.826404,32.170901,False
5.478036e-06,5.0,7.830227,32.168048,False
5.479703e-06,5.0,7.834045,32.165200,False
5.481370e-06,5.0,7.837858,32.162358,False
5.483037e-06,5.0,7.841666,32.159522,False
5.484705e-06,5.0,7.845470,32.156690,False
5.486372e-06,5.0,7.849269,32.153864,False
5.488039e-06,5.0,7.853063,32.151044,False
5.489706e-06,5.0,7.856853,32.148229,False
5.491373e-06,5.0,7.860637,32.145419,False
5.493040e-06,5.0,7.864417,32.142614,False
5.494707e-06,5.0,7.868192,32.139815,False
5.496374e-06,5.0,7.871962,32.137021,False
5.498041e-06,5.0,7.875728,32.134232,False
5.499708e-06,5.0,7.879488,32.131449,False
5.501375e-06,5.0,7.883244,32.128671,False
5.503042e-06,5.0,7.886995,32.125898,False
5.504710e-06,5.0,7.890741,32.123131,False
5.506377e-06,5.0,7.894483,32.120369,False
5.508044e-06,5.0,7.898219,32.117612,False
5.509711e-06,5.0,7.901951,32.114861,False
5.511378e-06,5.0,7.905678,32.112115,False
5.513045e-06,5.0,7.909400,32.109374,False
5.514712e-06,5.0,7.913118,32.106638,False
5.516379e-06,5.0,7.916830,32.103908,False
5.518046e-06,5.0,7.920538,32.101182,False
5.519713e-06,5.0,7.924241,32.098463,False
5.521380e-06,5.0,7.927939,32.095748,False
5.523047e-06,5.0,7.931632,32.093038,False
5.524715e-06,5.0,7.935320,32.090334,False
5.526382e-06,5.0,7.939004,32.087635,False
5.528049e-06,5.0,7.942683,32.084941,False
5.529716e-06,5.0,7.946356,32.082253,False
5.531383e-06,5.0,7.950025,32.079570,False
5.533050e-06,5.0,7.953690,32.076891,False
5.534717e-06,5.0,7.957349,32.074219,False
5.536384e-06,5.0,7.961003,32.071551,False
5.538051e-06,5.0,7.964653,32.068888,False
5.539718e-06,5.0,7.968298,32.066231,False
5.541385e-06,5.0,7.971938,32.063579,False
5.543052e-06,5.0,7.975573,32.060932,False
5.544720e-06,5.0,7.979203,32.058290,False
5.546387e-06,5.0,7.982828,32.055653,False
5.548054e-06,5.0,7.986449,32.053022,False
5.549721e-06,5.0,7.990065,32.050395,False
5.551388e-06,5.0,7.993675,32.047774,False
5.553055e-06,5.0,7.997281,32.045158,False
5.554722e-06,5.0,8.000882,32.042547,False
5.556389e-06,5.0,8.004478,32.039941,False
5.558056e-06,5.0,8.008069,32.037340,False
5.559723e-06,5.0,8.011656,32.034745,False
5.561390e-06,5.0,8.015237,32.032154,False
5.563057e-06,5.0,8.018814,32.029569,False
5.564725e-06,5.0,8.022386,32.026989,False
5.566392e-06,5.0,8.025952,32.024413,False
5.568059e-06,5.0,8.029514,32.021843,False
5.569726e-06,5.0,8.033071,32.019278,False
5.571393e-06,5.0,8.036623,32.016718,False
5.573060e-06,5.0,8.040171,32.014163,False
5.574727e-06,5.0,8.043713,32.011614,False
